gene_id,sample1,sample2,sample3,sample4,sample5,sample6
gene-TRAV8-1|TRAV8-1,0,16,3,0,0,0
gene-TRAV10|TRAV10,0,0,0,0,0,0
gene-TRAV11|TRAV11,0,0,0,0,0,0
gene-TRAV12-1|TRAV12-1,0,9,0,0,0,0
gene-TRAV8-2|TRAV8-2,0,19,0,0,0,0
gene-TRAV12-2|TRAV12-2,0,7,9,0,0,0
gene-TRAV13-2|TRAV13-2,0,20,0,0,0,0
gene-TRAV14DV4|TRAV14DV4,0,94,0,0,2,0
gene-TRAV9-2|TRAV9-2,0,9,5,0,0,0
gene-TRAV15|TRAV15,0,9,0,0,0,0
gene-TRAV12-3|TRAV12-3,0,18,0,0,0,0
gene-TRAV8-6|TRAV8-6,0,8,0,0,0,0
gene-TRAV16|TRAV16,0,6,9,0,0,0
gene-TRAV17|TRAV17,0,4,0,0,0,0
gene-TRAV18|TRAV18,0,0,0,0,0,0
gene-TRAV19|TRAV19,0,0,0,0,0,0
gene-TRAV20|TRAV20,0,17,6,0,0,0
gene-TRAV21|TRAV21,0,17,2,0,0,0
gene-TRAV22|TRAV22,0,0,0,0,0,0
gene-TRAV23DV6|TRAV23DV6,0,10,7,0,0,0
gene-TRDV1|TRDV1,0,13,6,0,0,0
gene-TRAV24|TRAV24,0,0,0,0,0,0
gene-TRAV25|TRAV25,0,0,0,0,0,0
gene-TRAV8-7|TRAV8-7,0,4,5,0,0,0
gene-TRAV28|TRAV28,0,0,0,0,0,0
gene-TRAV29DV5|TRAV29DV5,0,11,10,0,0,0
gene-TRAV31|TRAV31,0,0,0,0,0,0
gene-TRAV32|TRAV32,0,0,0,0,0,0
gene-TRAV33|TRAV33,0,0,0,0,0,0
gene-TRAV26-2|TRAV26-2,0,0,3,0,0,0
gene-TRAV34|TRAV34,0,0,0,0,0,0
gene-TRAV35|TRAV35,0,0,0,0,0,0
gene-TRAV36DV7|TRAV36DV7,0,0,4,0,0,0
gene-TRAV37|TRAV37,0,0,0,0,0,0
gene-TRAV38-1|TRAV38-1,0,14,0,0,0,0
gene-TRAV38-2DV8|TRAV38-2DV8,0,5,9,0,0,0
gene-TRAV40|TRAV40,0,0,0,0,0,0
gene-TRAJ53|TRAJ53,0,0,0,0,0,0
gene-TRAJ52|TRAJ52,0,0,0,0,0,0
gene-TRAJ51|TRAJ51,0,0,0,0,0,1
gene-TRAJ50|TRAJ50,0,0,0,0,0,0
gene-TRAJ49|TRAJ49,0,3,0,0,0,0
gene-TRAJ48|TRAJ48,0,0,0,0,0,0
gene-TRAJ47|TRAJ47,0,0,0,0,0,0
gene-TRAJ46|TRAJ46,0,0,0,1,1,0
gene-TRAJ45|TRAJ45,0,0,0,0,0,0
gene-TRAJ44|TRAJ44,0,0,2,1,0,0
gene-TRAJ43|TRAJ43,0,0,0,0,0,0
gene-TRAJ42|TRAJ42,0,1,0,0,0,0
gene-TRAJ41|TRAJ41,0,1,1,0,0,0
gene-TRAJ40|TRAJ40,0,0,1,0,0,0
gene-TRAJ39|TRAJ39,0,2,2,0,0,0
gene-TRAJ37|TRAJ37,0,1,0,0,1,0
gene-TRAJ36|TRAJ36,0,0,0,0,0,0
gene-TRAJ35|TRAJ35,0,1,0,0,0,0
gene-TRAJ34|TRAJ34,0,0,2,0,0,0
gene-TRAJ33|TRAJ33,0,4,2,0,1,0
gene-TRAJ32|TRAJ32,0,0,0,0,0,0
gene-TRAJ31|TRAJ31,0,3,0,0,0,0
gene-TRAJ30|TRAJ30,0,0,0,0,0,0
gene-TRAJ29|TRAJ29,0,1,1,0,0,0
gene-TRAJ28|TRAJ28,0,1,1,1,0,0
gene-TRAJ27|TRAJ27,0,1,1,0,0,0
gene-TRAJ26|TRAJ26,0,2,2,0,0,0
gene-TRAJ25|TRAJ25,0,2,1,0,0,0
gene-TRAJ24|TRAJ24,0,0,1,0,0,1
gene-TRAJ23|TRAJ23,0,5,0,0,0,0
gene-TRAJ22|TRAJ22,0,0,0,0,0,0
gene-TRAJ21|TRAJ21,0,0,0,0,0,0
gene-TRAJ20|TRAJ20,0,1,1,0,0,0
gene-TRAJ19|TRAJ19,0,0,2,0,0,0
gene-TRAJ18|TRAJ18,0,2,0,0,0,0
gene-TRAJ17|TRAJ17,0,0,0,0,0,0
gene-TRAJ16|TRAJ16,0,0,1,0,0,0
gene-TRAJ15|TRAJ15,0,1,2,0,0,0
gene-TRAJ14|TRAJ14,0,0,1,0,0,0
gene-TRAJ13|TRAJ13,0,4,1,0,0,0
gene-TRAJ12|TRAJ12,0,1,0,0,0,0
gene-TRAJ11|TRAJ11,0,1,0,0,0,0
gene-TRAJ10|TRAJ10,0,0,1,0,0,0
gene-TRAJ9|TRAJ9,0,0,1,0,0,0
gene-OR6J1|OR6J1,0,13,2,0,0,0
gene-RPL26P2|RPL26P2,0,0,0,0,0,0
gene-MMP14|MMP14,0,3,0,0,0,0
gene-AJUBA|AJUBA,0,0,0,0,0,0
gene-LOC124903287|LOC124903287,0,0,0,0,0,0
gene-LOC105370407|LOC105370407,0,0,0,0,0,0
gene-LOC105370408|LOC105370408,0,4,0,0,0,0
gene-LOC105370410|LOC105370410,0,0,0,0,0,0
gene-LOC105370409|LOC105370409,0,0,2,0,0,0
gene-BRD7P1|BRD7P1,0,7,0,3,0,0
gene-TGM1|TGM1,0,15,0,0,0,0
gene-LOC124903413|LOC124903413,0,0,0,0,0,0
gene-LOC124903291|LOC124903291,0,0,6,0,0,0
gene-NFATC4|NFATC4,0,0,0,3,0,0
gene-LOC124903292|LOC124903292,0,3,0,0,0,0
gene-CMA1|CMA1,0,0,0,4,0,0
gene-CTSG|CTSG,0,0,12,0,0,0
gene-LOC124903295|LOC124903295,0,0,0,0,0,0
gene-LINC02286|LINC02286,0,0,0,0,0,0
gene-LOC112268135|LOC112268135,0,0,0,0,0,0
gene-LOC401767|LOC401767,0,0,0,0,0,0
gene-LOC105370418|LOC105370418,0,0,15,0,5,0
gene-NOVA1|NOVA1,0,5,0,0,0,0
gene-LOC124903296|LOC124903296,0,0,6,0,0,0
gene-MIR4307HG|MIR4307HG,0,0,0,0,0,0
gene-MIR4307|MIR4307,0,0,1,0,0,0
rna-NR_036193.1|MIR4307,0,0,1,0,0,0
gene-UNGP2|UNGP2,0,3,0,0,0,0
gene-LOC105370419|LOC105370419,0,0,0,3,0,0
gene-LOC105370421|LOC105370421,0,0,0,0,0,0
gene-MIR3171HG|MIR3171HG,0,0,0,0,0,0
gene-LINC00645|LINC00645,0,0,0,11,0,0
gene-MIR3171|MIR3171,0,0,0,0,0,0
rna-NR_130461.1|MIR3171,0,0,0,0,0,0
gene-LOC107984684|LOC107984684,0,49,49,4,0,0
gene-LINC02300|LINC02300,0,0,0,0,0,0
gene-FOXG1-AS1|FOXG1-AS1,0,0,0,0,0,0
gene-FOXG1|FOXG1,0,0,0,0,0,0
gene-LINC01551|LINC01551,0,25,3,0,2,0
gene-LINC02282|LINC02282,0,0,0,0,0,0
gene-LOC102724934|LOC102724934,0,0,3,0,0,6
gene-LOC105370429|LOC105370429,0,0,0,0,0,0
gene-RPL27P1|RPL27P1,0,0,18,0,0,0
gene-NARS1P1|NARS1P1,0,5,9,5,0,0
gene-GPR33|GPR33,0,0,7,0,0,0
gene-LINC02313|LINC02313,0,0,0,0,0,0
gene-LOC105370440|LOC105370440,0,8,11,0,0,0
gene-RNU6-7|RNU6-7,0,2,0,0,0,0
gene-RNU6-8|RNU6-8,0,1,0,0,0,0
gene-RPL23AP71|RPL23AP71,0,6,0,0,0,0
gene-LOC107984628|LOC107984628,0,0,0,0,0,0
gene-RPL23AP8|RPL23AP8,0,4,3,0,0,0
gene-LOC124903301|LOC124903301,0,0,0,0,0,0
gene-LOC644584|LOC644584,0,0,0,0,0,0
gene-LOC105370452|LOC105370452,0,18,27,0,0,0
gene-LOC124903302|LOC124903302,0,16,6,0,0,0
gene-SFTA3|SFTA3,0,13,5,0,0,0
gene-NKX2-1|NKX2-1,0,0,8,0,0,0
gene-NKX2-1-AS1|NKX2-1-AS1,0,0,0,0,0,0
gene-LOC105370453|LOC105370453,0,0,7,0,0,0
gene-RPL29P3|RPL29P3,0,11,0,0,0,0
gene-NKX2-8|NKX2-8,0,0,0,0,0,0
gene-FOXA1|FOXA1,0,0,0,0,0,0
gene-TTC6|TTC6,0,21,15,0,0,0
gene-LINC00517|LINC00517,0,0,0,0,0,0
gene-LOC105370456|LOC105370456,0,0,8,0,0,0
gene-LOC124903303|LOC124903303,0,0,0,0,0,0
gene-SSTR1|SSTR1,0,0,0,0,0,0
gene-KRT8P1|KRT8P1,0,15,2,0,0,0
gene-LOC102723516|LOC102723516,0,10,0,0,0,0
gene-PPIAP4|PPIAP4,0,4,19,0,0,0
gene-LOC105370465|LOC105370465,0,1,0,0,0,0
gene-LOC105370466|LOC105370466,0,6,12,0,0,0
gene-LOC105370467|LOC105370467,0,5,11,0,0,0
gene-LINC02315|LINC02315,0,4,0,0,0,15
gene-LRFN5-DT|LRFN5-DT,0,21,37,0,0,0
gene-LOC124900349|LOC124900349,0,0,0,0,1,0
gene-LOC124903305|LOC124903305,0,20,41,9,0,3
gene-LOC124903306|LOC124903306,0,0,0,0,0,0
gene-HNRNPUP1|HNRNPUP1,0,13,13,0,0,0
gene-LOC105370470|LOC105370470,0,0,0,0,0,0
gene-LOC124903307|LOC124903307,0,0,0,0,0,0
gene-LINC02277|LINC02277,0,0,33,0,0,0
gene-FSCB|FSCB,0,13,0,0,0,0
gene-LOC105370473|LOC105370473,0,0,0,0,0,0
gene-LOC124903432|LOC124903432,0,0,0,0,0,0
gene-LOC105370472|LOC105370472,0,0,0,0,0,0
gene-LINC02302|LINC02302,0,14,52,0,0,0
gene-PRPF39-DT|PRPF39-DT,0,0,0,0,2,0
gene-LOC107984674|LOC107984674,0,5,6,0,0,0
gene-LOC107984644|LOC107984644,0,0,0,0,0,0
gene-LOC105370478|LOC105370478,0,13,0,0,0,0
gene-LOC105378177|LOC105378177,0,0,0,0,0,0
gene-LOC105370481|LOC105370481,0,9,0,0,0,0
gene-RPL10L|RPL10L,0,0,0,0,0,0
gene-MIR548Y|MIR548Y,0,5,0,0,0,0
rna-NR_037503.1|MIR548Y,0,1,0,0,0,0
gene-LINC00648|LINC00648,0,9,8,0,0,0
gene-LOC105370482|LOC105370482,0,0,16,0,0,0
gene-LOC124903310|LOC124903310,0,5,6,0,0,0
gene-LOC124903311|LOC124903311,0,5,4,0,0,0
gene-LOC105378178|LOC105378178,0,8,32,0,0,0
gene-LOC107984701|LOC107984701,0,2,10,0,0,0
gene-LOC100506446|LOC100506446,0,32,6,0,0,0
gene-MIR6076|MIR6076,0,0,0,0,0,0
rna-NR_106724.1|MIR6076,0,0,0,0,0,0
gene-LOC124903423|LOC124903423,0,1,3,0,0,0
gene-LOC124903315|LOC124903315,0,22,5,0,0,0
gene-LINC00519|LINC00519,0,5,0,0,0,0
gene-LINC00640|LINC00640,0,0,6,0,0,0
gene-LOC124900595|LOC124900595,0,0,0,0,0,0
gene-LOC105370495|LOC105370495,0,6,5,0,0,0
gene-LOC101927598|LOC101927598,0,40,7,3,0,0
gene-LOC105370500|LOC105370500,0,0,26,0,0,0
gene-LOC100288978|LOC100288978,0,3,13,0,0,0
gene-FERMT2|FERMT2,0,17,5,0,3,0
gene-NDUFB3P3|NDUFB3P3,0,2,0,0,0,0
gene-LOC105370502|LOC105370502,0,11,25,0,0,3
gene-LOC107984676|LOC107984676,0,0,0,0,0,0
gene-MIR5580|MIR5580,0,2,2,0,0,0
rna-NR_049843.1|MIR5580,0,2,2,0,0,0
gene-LOC105370507|LOC105370507,0,7,0,0,0,0
gene-LOC105370505|LOC105370505,0,0,0,0,0,0
gene-LOC124903319|LOC124903319,0,0,7,0,0,0
gene-COX5AP1|COX5AP1,0,12,3,2,1,0
gene-RPL7AP4|RPL7AP4,0,0,17,0,0,0
gene-LOC124903320|LOC124903320,0,9,10,0,0,0
gene-LOC105370511|LOC105370511,0,0,0,0,0,0
gene-LOC101927690|LOC101927690,0,3,0,5,2,0
gene-RPL36AP1|RPL36AP1,0,3,1,0,0,0
gene-LOC124903433|LOC124903433,0,0,2,0,0,15
gene-LOC124903322|LOC124903322,0,7,4,0,0,0
gene-OTX2|OTX2,0,0,0,0,0,0
gene-OTX2-AS1|OTX2-AS1,0,21,22,0,0,0
gene-LOC102723725|LOC102723725,0,0,0,0,0,0
gene-LINC01500|LINC01500,0,12,0,0,0,0
gene-LOC124903325|LOC124903325,0,0,0,0,0,0
gene-LOC107984692|LOC107984692,0,0,6,0,0,0
gene-AKR1B1P5|AKR1B1P5,0,0,23,0,0,2
gene-LINC02322|LINC02322,0,0,0,0,0,0
gene-RPL37P5|RPL37P5,0,4,11,0,2,0
gene-RPS15AP4|RPS15AP4,0,0,0,0,0,0
gene-SALRNA1|SALRNA1,0,9,0,0,0,0
gene-SIX1|SIX1,0,39,0,0,0,0
gene-MIR9718|MIR9718,0,0,0,0,0,0
rna-NR_162089.1|MIR9718,0,0,0,0,0,0
gene-LOC105370529|LOC105370529,0,0,19,0,0,0
gene-LOC105370528|LOC105370528,0,0,0,0,0,0
gene-LOC105370530|LOC105370530,0,0,0,0,0,0
gene-RHOJ|RHOJ,0,23,12,0,0,0
gene-GPHB5|GPHB5,0,0,0,0,0,0
gene-EIF2S2P1|EIF2S2P1,0,0,0,0,0,0
gene-ESR2|ESR2,0,83,15,0,0,0
gene-LOC124903328|LOC124903328,0,0,0,0,0,0
gene-TEX21P|TEX21P,0,13,31,0,0,0
gene-PPP1R36|PPP1R36,0,21,0,0,0,0
gene-LOC105370534|LOC105370534,0,9,14,0,0,0
gene-MIR4708|MIR4708,0,0,0,0,0,0
rna-NR_039857.1|MIR4708,0,0,0,0,0,0
gene-LOC107984641|LOC107984641,0,0,0,0,0,0
gene-LINC02290|LINC02290,0,4,20,0,4,0
gene-PLEKHD1|PLEKHD1,0,0,0,0,0,0
gene-CCDC177|CCDC177,0,0,0,4,0,0
gene-LOC124900353|LOC124900353,0,9,2,0,0,0
gene-LOC100506358|LOC100506358,0,0,0,0,0,0
gene-LOC101928010|LOC101928010,0,0,0,2,2,0
gene-LOC124903338|LOC124903338,0,0,0,0,0,0
gene-ADAM21P1|ADAM21P1,0,0,0,0,0,0
gene-ADAM21|ADAM21,0,0,0,0,0,0
gene-ADAM20|ADAM20,0,113,62,21,7,0
gene-LOC105370556|LOC105370556,0,0,0,0,0,0
gene-TTC9-DT|TTC9-DT,0,8,0,0,0,0
gene-LOC124903341|LOC124903341,0,0,6,0,0,0
gene-LOC105370706|LOC105370706,0,0,0,0,0,0
gene-LOC107984711|LOC107984711,0,3,10,0,0,0
gene-LOC124903429|LOC124903429,0,0,1,0,0,0
gene-DCAF4|DCAF4,0,19,57,0,16,0
gene-RPL36P3|RPL36P3,0,0,0,0,0,0
gene-LOC100420966|LOC100420966,0,0,0,0,0,0
gene-TRC-GCA8-1|TRC-GCA8-1,0,0,0,0,0,0
gene-LOC105370564|LOC105370564,0,0,0,0,0,0
gene-VSX2|VSX2,0,13,22,0,0,0
gene-LOC101928352|LOC101928352,0,6,11,0,0,0
gene-LOC105370569|LOC105370569,0,73,129,0,5,0
gene-PROX2|PROX2,0,12,24,0,3,0
gene-LOC124903348|LOC124903348,0,6,13,0,0,0
gene-LOC124903434|LOC124903434,0,0,1,0,0,0
gene-DPPA5P4|DPPA5P4,0,6,8,0,0,0
gene-LINC01220|LINC01220,0,0,0,0,0,0
gene-LOC105370572|LOC105370572,0,0,0,6,0,0
gene-LOC107984653|LOC107984653,0,0,0,0,0,0
gene-FLVCR2-AS1|FLVCR2-AS1,0,0,0,0,0,0
gene-FLVCR2|FLVCR2,0,129,56,0,0,0
gene-RNA5SP387|RNA5SP387,0,0,0,0,0,0
gene-IFT43|IFT43,0,33,27,0,0,0
gene-LOC105370573|LOC105370573,0,0,0,0,0,0
gene-ESRRB|ESRRB,0,0,3,0,0,0
gene-LOC105370576|LOC105370576,0,8,0,0,0,0
gene-CYCSP1|CYCSP1,0,0,0,0,0,0
gene-LOC105370577|LOC105370577,0,7,12,0,0,0
gene-LRRC74A|LRRC74A,0,0,0,0,0,0
gene-RPL22P2|RPL22P2,0,1,2,0,0,0
gene-LOC124903349|LOC124903349,0,0,0,0,0,0
gene-LINC01629|LINC01629,0,0,5,0,0,0
gene-RPLP1P1|RPLP1P1,0,0,13,0,0,0
gene-LINC02288|LINC02288,0,35,117,6,0,0
gene-LINC02289|LINC02289,0,6,57,4,0,0
gene-LOC124903350|LOC124903350,0,0,0,0,0,0
gene-CIPC|CIPC,0,163,82,19,14,0
gene-ZDHHC22|ZDHHC22,0,0,0,0,0,0
gene-FAM204DP|FAM204DP,0,0,0,0,0,0
gene-LOC124903351|LOC124903351,0,0,0,0,0,0
gene-NGB|NGB,0,0,0,0,0,0
gene-MIR1260A|MIR1260A,0,0,0,0,0,0
rna-NR_031661.1|MIR1260A,0,0,0,0,0,0
gene-SAMD15|SAMD15,0,5,7,0,3,0
gene-NOXRED1|NOXRED1,0,0,28,0,0,0
gene-VIPAS39|VIPAS39,0,165,47,22,0,0
gene-ISM2|ISM2,0,0,0,0,0,0
gene-COX6CP11|COX6CP11,0,0,10,0,0,0
gene-LOC105370581|LOC105370581,0,0,0,3,0,0
gene-FXNP1|FXNP1,0,6,0,0,0,0
gene-LOC105370582|LOC105370582,0,0,0,0,0,0
gene-LOC107984630|LOC107984630,0,8,64,0,0,0
gene-LOC112267892|LOC112267892,0,0,0,0,0,0
gene-LOC105370590|LOC105370590,0,0,0,0,0,0
gene-LOC105370591|LOC105370591,0,0,0,0,0,0
gene-LOC105370593|LOC105370593,0,7,8,0,0,0
gene-DIO2|DIO2,0,37,5,0,0,0
gene-DIO2-AS1|DIO2-AS1,0,0,11,0,0,0
gene-LINC02308|LINC02308,0,0,0,0,0,0
gene-LOC124903428|LOC124903428,0,0,0,0,0,0
gene-LINC02301|LINC02301,0,3,0,0,0,0
gene-LOC105370600|LOC105370600,0,5,11,0,3,0
gene-LOC107984645|LOC107984645,0,0,0,0,0,0
gene-LOC105370601|LOC105370601,0,0,8,0,7,0
gene-RNU6ATAC28P|RNU6ATAC28P,0,3,0,0,0,0
gene-LINC02305|LINC02305,0,4,0,0,0,0
gene-LOC124903401|LOC124903401,0,0,0,0,0,0
gene-LOC124903402|LOC124903402,0,0,0,0,0,0
gene-LOC105370603|LOC105370603,0,0,0,0,0,0
gene-LOC105370604|LOC105370604,0,0,0,0,0,0
gene-SNORD3P3|SNORD3P3,0,0,0,0,0,0
gene-LINC02329|LINC02329,0,0,0,0,0,0
gene-LINC00911|LINC00911,0,0,0,0,0,0
gene-LINC02328|LINC02328,0,13,9,0,0,0
gene-LINC02316|LINC02316,0,0,5,3,0,0
gene-LINC01148|LINC01148,0,14,0,0,7,0
gene-LOC105370608|LOC105370608,0,4,0,0,0,0
gene-LINC02296|LINC02296,0,32,14,3,0,0
gene-LINC02330|LINC02330,0,0,0,0,0,0
gene-LINC01147|LINC01147,0,0,0,0,0,0
gene-HISLA|HISLA,0,3,0,0,0,0
gene-LOC107984699|LOC107984699,0,0,0,0,0,0
gene-LOC105370612|LOC105370612,0,0,15,0,0,0
gene-KCNK10|KCNK10,0,2,7,6,0,0
gene-TRA-AGC15-1|TRA-AGC15-1,0,0,1,0,0,0
gene-LOC124903356|LOC124903356,0,0,0,0,0,0
gene-MPPE1P1|MPPE1P1,0,0,0,0,0,0
gene-LOC124903357|LOC124903357,0,0,0,0,0,0
gene-LOC105370617|LOC105370617,0,0,0,1,0,0
gene-LOC105370616|LOC105370616,0,0,0,0,0,0
gene-LOC124903406|LOC124903406,0,0,0,0,0,0
gene-KCNK13|KCNK13,0,26,22,0,0,0
gene-LOC105370618|LOC105370618,0,0,5,0,0,0
gene-LINC02321|LINC02321,0,0,5,0,0,0
gene-GPR68|GPR68,0,70,53,0,0,4
gene-FBLN5|FBLN5,0,123,36,13,0,0
gene-LOC105370627|LOC105370627,0,0,8,0,3,0
gene-LINC02833|LINC02833,0,0,0,0,0,0
gene-LINC02287|LINC02287,0,0,3,0,0,0
gene-CHGA|CHGA,0,0,0,0,0,0
gene-CYB5AP3|CYB5AP3,0,0,0,0,0,1
gene-LOC124903367|LOC124903367,0,0,0,0,0,0
gene-PRIMA1|PRIMA1,0,0,0,0,0,0
gene-LOC105370631|LOC105370631,0,17,0,2,0,0
gene-FAM181A-AS1|FAM181A-AS1,0,0,5,0,0,0
gene-FAM181A|FAM181A,0,0,0,0,0,0
gene-LOC107984663|LOC107984663,0,9,0,2,0,0
gene-CCDC197|CCDC197,0,5,0,0,0,0
gene-LOC124903368|LOC124903368,0,0,0,0,0,0
gene-LOC105370634|LOC105370634,0,0,3,0,0,0
gene-SERPINA6|SERPINA6,0,0,4,0,0,0
gene-SERPINA11|SERPINA11,0,0,0,0,0,0
gene-LOC105370635|LOC105370635,0,0,0,0,0,0
gene-SERPINA9|SERPINA9,0,5,0,0,0,0
gene-SERPINA12|SERPINA12,0,0,13,0,0,0
gene-LOC124903410|LOC124903410,0,0,18,0,0,0
gene-SERPINA4|SERPINA4,0,0,10,0,0,0
gene-SERPINA5|SERPINA5,0,0,22,0,0,0
gene-LOC112268127|LOC112268127,0,0,24,0,0,0
gene-LOC124903411|LOC124903411,0,0,8,0,0,0
gene-SERPINA3|SERPINA3,0,0,10,0,0,0
gene-SERPINA13P|SERPINA13P,0,0,0,0,0,0
gene-RPSAP4|RPSAP4,0,1,43,0,0,0
gene-GSC|GSC,0,0,0,0,0,0
gene-GSC-DT|GSC-DT,0,0,0,0,0,0
gene-LOC107984693|LOC107984693,0,0,5,0,0,0
gene-LOC124903369|LOC124903369,0,0,0,0,0,0
gene-LOC124903370|LOC124903370,0,0,0,0,0,0
gene-LINC02279|LINC02279,0,0,0,0,0,0
gene-LOC107984646|LOC107984646,0,0,0,0,0,0
gene-LOC105370637|LOC105370637,0,7,19,0,0,0
gene-LINC02292|LINC02292,0,0,0,0,0,0
gene-LOC124903371|LOC124903371,0,0,0,0,0,18
gene-LOC107984710|LOC107984710,0,0,11,0,0,0
gene-LOC105370638|LOC105370638,0,0,13,0,0,0
gene-LOC105370639|LOC105370639,0,7,0,0,0,0
gene-LOC105370640|LOC105370640,0,0,0,0,0,0
gene-LINC02318|LINC02318,0,0,0,0,0,0
gene-TCL1B|TCL1B,0,0,19,0,0,0
gene-LOC124903373|LOC124903373,0,0,0,0,0,0
gene-LOC105370644|LOC105370644,0,0,0,0,0,0
gene-TUNAR|TUNAR,0,0,0,0,0,0
gene-C14orf132|C14orf132,0,0,29,0,3,0
gene-LOC124903374|LOC124903374,0,2,15,0,0,0
gene-AK7|AK7,0,43,20,0,5,0
gene-LOC124903276|LOC124903276,0,0,0,0,0,0
gene-PEBP1P1|PEBP1P1,0,8,10,0,0,0
gene-RPL23AP10|RPL23AP10,0,0,2,1,3,0
gene-LOC105370645|LOC105370645,0,10,28,0,0,0
gene-LINC02299|LINC02299,0,0,0,0,0,0
gene-LINC00618|LINC00618,0,0,0,0,0,0
gene-LOC124903376|LOC124903376,0,11,0,0,0,0
gene-LOC105370647|LOC105370647,0,0,0,0,0,0
gene-LINC02304|LINC02304,0,0,0,0,0,0
gene-LOC124903378|LOC124903378,0,4,5,0,0,0
gene-LINC02291|LINC02291,0,9,0,4,0,0
gene-LOC124903377|LOC124903377,0,0,0,0,0,0
gene-LOC105370650|LOC105370650,0,0,0,0,0,0
gene-LOC105370651|LOC105370651,0,38,7,0,0,0
gene-LINC02312|LINC02312,0,5,6,0,0,0
gene-LOC107984706|LOC107984706,0,19,0,0,0,0
gene-LOC105370656|LOC105370656,0,0,0,0,0,0
gene-LOC105370657|LOC105370657,0,0,0,0,0,0
gene-LINC02914|LINC02914,0,21,11,0,0,0
gene-LOC124903403|LOC124903403,0,15,15,0,0,0
gene-LOC105370658|LOC105370658,0,0,0,0,0,0
gene-LOC107984696|LOC107984696,0,0,0,0,0,0
gene-LOC105370659|LOC105370659,0,0,0,0,0,0
gene-HHIPL1|HHIPL1,0,0,0,0,0,0
gene-CYP46A1|CYP46A1,0,0,0,0,0,0
gene-YY1-DT|YY1-DT,0,16,5,0,0,0
gene-BEGAIN|BEGAIN,0,0,7,0,0,0
gene-LOC124903382|LOC124903382,0,0,0,0,0,0
gene-LOC124903384|LOC124903384,0,13,0,0,0,0
gene-LINC00523|LINC00523,0,0,0,0,0,0
gene-LOC105370668|LOC105370668,0,0,0,0,0,0
gene-LOC105370669|LOC105370669,0,0,0,0,0,0
gene-MIR2392|MIR2392,0,0,0,0,0,0
rna-NR_039729.1|MIR2392,0,0,0,0,0,0
gene-MIR376C|MIR376C,0,0,0,0,0,0
rna-NR_029861.1|MIR376C,0,0,0,0,0,0
gene-MIR376A2|MIR376A2,0,0,0,0,0,0
rna-NR_030266.1|MIR376A2,0,0,0,0,0,0
gene-MIR654|MIR654,0,1,0,0,0,0
rna-NR_030390.1|MIR654,0,1,0,0,0,0
gene-MIR376B|MIR376B,0,2,0,2,2,0
rna-NR_030157.1|MIR376B,0,2,0,2,2,0
gene-MIR376A1|MIR376A1,0,0,0,0,0,0
rna-NR_029868.1|MIR376A1,0,0,0,0,0,0
gene-MIR300|MIR300,0,0,0,0,0,0
rna-NR_030582.1|MIR300,0,0,0,0,0,0
gene-MIR1185-1|MIR1185-1,0,0,2,0,0,0
rna-NR_031575.1|MIR1185-1,0,0,2,0,0,0
gene-MIR1185-2|MIR1185-2,0,0,1,0,0,0
rna-NR_031571.1|MIR1185-2,0,0,1,0,0,0
gene-MIR381HG|MIR381HG,0,0,0,0,0,0
gene-MIR381|MIR381,0,1,0,0,0,0
rna-NR_029873.1|MIR381,0,2,0,0,0,0
gene-MIR487B|MIR487B,0,0,0,0,0,0
rna-NR_030267.1|MIR487B,0,0,0,0,0,0
gene-MIR539|MIR539,0,0,0,0,0,0
rna-NR_030256.1|MIR539,0,0,0,0,0,0
gene-MIR889|MIR889,0,0,0,0,0,0
rna-NR_030595.1|MIR889,0,0,0,0,0,0
gene-MIR544A|MIR544A,0,0,0,0,0,0
rna-NR_030257.1|MIR544A,0,0,0,0,0,0
gene-MIR655|MIR655,0,0,0,0,0,0
rna-NR_030391.1|MIR655,0,0,0,0,0,0
gene-MIR487A|MIR487A,0,0,0,0,0,0
rna-NR_030162.1|MIR487A,0,0,0,0,0,0
gene-MIR382|MIR382,0,0,0,0,0,1
rna-NR_029874.1|MIR382,0,0,0,0,0,2
gene-MIR134|MIR134,0,0,0,0,0,0
rna-NR_029698.1|MIR134,0,0,0,0,0,0
gene-MIR668|MIR668,0,0,0,0,0,0
rna-NR_030408.1|MIR668,0,0,0,0,0,0
gene-MIR485|MIR485,0,0,0,0,0,0
rna-NR_030160.1|MIR485,0,0,0,0,0,0
gene-MIR323B|MIR323B,0,0,0,0,0,0
rna-NR_036133.1|MIR323B,0,0,0,0,0,0
gene-MIR154|MIR154,0,0,0,0,0,0
rna-NR_029704.1|MIR154,0,0,0,0,0,0
gene-MIR496|MIR496,0,1,0,0,0,0
rna-NR_030176.1|MIR496,0,0,0,0,0,0
gene-MIR377|MIR377,0,0,0,0,0,0
rna-NR_029869.1|MIR377,0,0,0,0,0,0
gene-MIR541|MIR541,0,0,2,0,0,0
rna-NR_030594.1|MIR541,0,0,2,0,0,0
gene-MIR409|MIR409,0,0,0,0,0,0
rna-NR_029975.1|MIR409,0,0,0,0,0,0
gene-MIR412|MIR412,0,0,1,0,0,0
rna-NR_030155.1|MIR412,0,0,2,0,0,0
gene-MIR369|MIR369,0,0,0,0,0,0
rna-NR_029862.1|MIR369,0,0,0,0,0,0
gene-MIR410|MIR410,0,0,2,0,0,0
rna-NR_030156.1|MIR410,0,0,2,0,0,0
